"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
587435,"16b1c6fa-7f0f-4163-9d58-96984f837afc","/api/v1.1/game/587435/feed/live","R","2019","2019-07-20T00:00:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-587435-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,28,45,38,".542",520,"Pericos de Puebla","/api/v1/teams/520",1,FALSE,FALSE,26,46,35,".568",532,"Diablos Rojos del Mexico","/api/v1/teams/532",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/587435/content","Moved from 7/20",NA,NA,NA,NA,NA,NA,NA,NA,NA
579886,"1b2f867f-7532-4570-8a68-7614c31075ca","/api/v1.1/game/579886/feed/live","R","2019","2019-07-20T00:00:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-579886-2019-07-19","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,25,57,42,".576",102,"Round Rock Express","/api/v1/teams/102",6,TRUE,FALSE,24,53,46,".535",588,"New Orleans Baby Cakes","/api/v1/teams/588",2865,"Shrine on Airline","/api/v1/venues/2865","/api/v1/game/579886/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579952,"785d5a50-d1c5-43b8-b8f0-6c51a71bff71","/api/v1.1/game/579952/feed/live","R","2019","2019-07-20T00:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-579952-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,24,62,37,".626",510,"San Antonio Missions","/api/v1/teams/510",11,TRUE,FALSE,25,45,54,".455",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/579952/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580026,"c664b3ea-46ac-4a05-8e23-6a8ade97ba6f","/api/v1.1/game/580026/feed/live","R","2019","2019-07-20T00:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-580026-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,25,40,59,".404",235,"Memphis Redbirds","/api/v1/teams/235",4,FALSE,FALSE,25,45,54,".455",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/580026/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579816,"e1e4ecdb-78c0-4079-8a33-530ce9435ee5","/api/v1.1/game/579816/feed/live","R","2019","2019-07-20T00:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-579816-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,25,55,44,".556",451,"Iowa Cubs","/api/v1/teams/451",6,TRUE,FALSE,25,41,58,".414",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579816/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587975,"b57e4a1d-de89-4c5f-9d0d-afbb90f77798","/api/v1.1/game/587975/feed/live","R","2019","2019-07-20T00:30:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-587975-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,27,53,32,".624",560,"Acereros del Norte","/api/v1/teams/560",2,FALSE,FALSE,27,52,31,".627",562,"Sultanes de Monterrey","/api/v1/teams/562",2701,"Estadio de Beisbol Monterrey","/api/v1/venues/2701","/api/v1/game/587975/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579396,"366d3119-3ab0-4e85-a654-792cf2c7e30c","/api/v1.1/game/579396/feed/live","R","2019","2019-07-20T00:35:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-579396-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,25,60,39,".606",4904,"El Paso Chihuahuas","/api/v1/teams/4904",5,FALSE,FALSE,25,43,56,".434",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/579396/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587614,"a58788e7-2c16-4548-b08a-1d89c8bae749","/api/v1.1/game/587614/feed/live","R","2019","2019-07-20T01:00:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-587614-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,28,31,50,".383",523,"Piratas de Campeche","/api/v1/teams/523",3,FALSE,FALSE,27,42,41,".506",496,"Leones de Yucatan","/api/v1/teams/496",2959,"Parque Kukulkan","/api/v1/venues/2959","/api/v1/game/587614/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588095,"10377287-c942-4b60-849d-25694c61c915","/api/v1.1/game/588095/feed/live","R","2019","2019-07-20T01:00:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-588095-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,26,34,49,".410",442,"Olmecas de Tabasco","/api/v1/teams/442",3,TRUE,FALSE,27,44,41,".518",569,"Tigres de Quintana Roo","/api/v1/teams/569",3929,"Estadio De Beisbol Beto Avila","/api/v1/venues/3929","/api/v1/game/588095/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580307,"ebc5f152-cbdf-49d2-854c-1ac47ad0eedc","/api/v1.1/game/580307/feed/live","R","2019","2019-07-20T01:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-580307-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,25,57,42,".576",400,"Las Vegas Aviators","/api/v1/teams/400",2,FALSE,FALSE,25,42,57,".424",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/580307/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580447,"9ada0601-47a1-4a36-a803-6ac40c8c23be","/api/v1.1/game/580447/feed/live","R","2019","2019-07-20T02:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-580447-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,25,52,47,".525",105,"Sacramento River Cats","/api/v1/teams/105",6,FALSE,FALSE,25,48,51,".485",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580097,"19c258d9-5ef1-4680-a0fe-77e57dfe2a78","/api/v1.1/game/580097/feed/live","R","2019","2019-07-20T02:05:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-580097-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,25,50,49,".505",259,"Fresno Grizzlies","/api/v1/teams/259",5,FALSE,FALSE,25,42,57,".424",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/580097/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588160,"69ffb418-2c6a-47fa-8fa5-0d001cc87afb","/api/v1.1/game/588160/feed/live","R","2019","2019-07-20T02:35:00Z","2019-07-19",FALSE,1,TRUE,"N","Y","N","44-588160-2019-07-19","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,26,46,39,".541",536,"Tecos de los Dos Laredos","/api/v1/teams/536",8,TRUE,FALSE,27,57,28,".671",5010,"Toros de Tijuana","/api/v1/teams/5010",2957,"Estadio Chevron","/api/v1/venues/2957","/api/v1/game/588160/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587495,"99bb8554-74de-4189-81a9-80981f54c990","/api/v1.1/game/587495/feed/live","R","2019","2019-07-20T20:00:00Z","2019-07-20",FALSE,1,TRUE,"Y","Y","N","44-587495-2019-07-20","2019","day",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,27,24,57,".296",447,"Algodoneros Union Laguna","/api/v1/teams/447",6,FALSE,FALSE,28,37,47,".440",4444,"Generales de Durango","/api/v1/teams/4444",5321,"Estadio Francisco Villa","/api/v1/venues/5321","/api/v1/game/587495/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587494,"54c08a1e-764a-4af5-9d43-3d96b27009d8","/api/v1.1/game/587494/feed/live","R","2019","2019-07-20T20:05:00Z","2019-07-20",FALSE,2,TRUE,"Y","Y","N","44-587494-2019-07-20","2019","day",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",9,TRUE,FALSE,27,25,57,".305",447,"Algodoneros Union Laguna","/api/v1/teams/447",8,FALSE,FALSE,28,37,48,".435",4444,"Generales de Durango","/api/v1/teams/4444",5321,"Estadio Francisco Villa","/api/v1/venues/5321","/api/v1/game/587494/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587375,"d61ac3c8-51db-44a1-a486-6e9180d30e39","/api/v1.1/game/587375/feed/live","R","2019","2019-07-20T21:15:00Z","2019-07-20",FALSE,1,TRUE,"Y","Y","N","44-587375-2019-07-20","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,28,48,37,".565",579,"Guerreros de Oaxaca","/api/v1/teams/579",0,FALSE,FALSE,26,33,51,".393",434,"Bravos de Leon","/api/v1/teams/434",5320,"Parque Domingo Santana","/api/v1/venues/5320","/api/v1/game/587375/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587856,"0d4e68cd-b84d-415c-8c40-1ce17ceca135","/api/v1.1/game/587856/feed/live","R","2019","2019-07-20T22:00:00Z","2019-07-20",FALSE,1,TRUE,"Y","Y","N","44-587856-2019-07-20","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,25,42,42,".500",502,"Saraperos de Saltillo","/api/v1/teams/502",3,FALSE,FALSE,27,34,50,".405",528,"Rieleros de Aguascalientes","/api/v1/teams/528",2929,"Estadio Alberto Romo Chavez","/api/v1/venues/2929","/api/v1/game/587856/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587855,"bd382be4-8071-4514-b13f-274c60c0eaab","/api/v1.1/game/587855/feed/live","R","2019","2019-07-20T22:05:00Z","2019-07-20",FALSE,2,TRUE,"Y","Y","N","44-587855-2019-07-20","2019","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Completed Early","FR",TRUE,"F",8,TRUE,FALSE,25,43,42,".506",502,"Saraperos de Saltillo","/api/v1/teams/502",4,FALSE,FALSE,27,34,51,".400",528,"Rieleros de Aguascalientes","/api/v1/teams/528",2929,"Estadio Alberto Romo Chavez","/api/v1/venues/2929","/api/v1/game/587855/content","Moved from 7/19",NA,NA,"Rain",NA,NA,NA,NA,NA,NA
575344,"2b6f2f95-d698-46df-bf3a-d522cc4d15f0","/api/v1.1/game/575344/feed/live","R","2019","2019-07-20T22:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575344-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,31,58,40,".592",445,"Columbus Clippers","/api/v1/teams/445",0,FALSE,FALSE,31,52,47,".525",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575344/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575415,"be2b2c15-6ec2-482a-b35f-61daa8c04914","/api/v1.1/game/575415/feed/live","R","2019","2019-07-20T22:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575415-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,31,48,51,".485",534,"Rochester Red Wings","/api/v1/teams/534",5,TRUE,FALSE,31,58,41,".586",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/575415/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575841,"c4b4ac04-c155-45a2-910b-a855106b70c0","/api/v1.1/game/575841/feed/live","R","2019","2019-07-20T22:15:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575841-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,32,53,46,".535",494,"Charlotte Knights","/api/v1/teams/494",5,FALSE,FALSE,31,40,58,".408",533,"Pawtucket Red Sox","/api/v1/teams/533",2808,"McCoy Stadium","/api/v1/venues/2808","/api/v1/game/575841/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575769,"e49f7cf6-87b6-48ab-8243-54aeb60996bd","/api/v1.1/game/575769/feed/live","R","2019","2019-07-20T22:35:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575769-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,31,38,61,".384",416,"Louisville Bats","/api/v1/teams/416",5,TRUE,FALSE,30,57,42,".576",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2797,"PNC Field","/api/v1/venues/2797","/api/v1/game/575769/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587615,"8029b680-7329-446a-8601-80155682f351","/api/v1.1/game/587615/feed/live","R","2019","2019-07-20T23:00:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-587615-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,28,31,51,".378",523,"Piratas de Campeche","/api/v1/teams/523",9,TRUE,FALSE,27,43,41,".512",496,"Leones de Yucatan","/api/v1/teams/496",2959,"Parque Kukulkan","/api/v1/venues/2959","/api/v1/game/587615/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587976,"53c292aa-e06f-4edb-a39f-fae2ecdae443","/api/v1.1/game/587976/feed/live","R","2019","2019-07-20T23:00:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-587976-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,27,54,32,".628",560,"Acereros del Norte","/api/v1/teams/560",2,FALSE,FALSE,27,52,32,".619",562,"Sultanes de Monterrey","/api/v1/teams/562",2701,"Estadio de Beisbol Monterrey","/api/v1/venues/2701","/api/v1/game/587976/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579887,"35c7dbcc-6e51-42ca-880e-6579849ab73c","/api/v1.1/game/579887/feed/live","R","2019","2019-07-20T23:00:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-579887-2019-07-20","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,25,58,42,".580",102,"Round Rock Express","/api/v1/teams/102",0,FALSE,FALSE,24,53,47,".530",588,"New Orleans Baby Cakes","/api/v1/teams/588",2865,"Shrine on Airline","/api/v1/venues/2865","/api/v1/game/579887/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575554,"0fedc6c0-93e7-4aac-bca5-f7d53d785830","/api/v1.1/game/575554/feed/live","R","2019","2019-07-20T23:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575554-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,32,59,41,".590",234,"Durham Bulls","/api/v1/teams/234",8,TRUE,FALSE,31,49,49,".500",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/575554/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579953,"68ad2213-a626-4452-9d5f-b2f178d92488","/api/v1.1/game/579953/feed/live","R","2019","2019-07-20T23:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-579953-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,24,62,38,".620",510,"San Antonio Missions","/api/v1/teams/510",9,TRUE,FALSE,25,46,54,".460",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/579953/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575694,"b1c3457f-c466-4251-84bc-28cb916f4e32","/api/v1.1/game/575694/feed/live","R","2019","2019-07-20T23:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-575694-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,31,50,49,".505",552,"Syracuse Mets","/api/v1/teams/552",5,FALSE,FALSE,31,44,55,".444",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575694/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576049,"d18f4b5b-24ef-41e2-ba03-014983abff8b","/api/v1.1/game/576049/feed/live","R","2019","2019-07-20T23:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-576049-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,FALSE,FALSE,31,47,50,".485",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",12,TRUE,FALSE,31,38,61,".384",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/576049/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588096,"1266c0ac-2686-489e-9553-4d6a09835154","/api/v1.1/game/588096/feed/live","R","2019","2019-07-21T00:00:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-588096-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,26,34,50,".405",442,"Olmecas de Tabasco","/api/v1/teams/442",7,TRUE,FALSE,27,45,41,".523",569,"Tigres de Quintana Roo","/api/v1/teams/569",3929,"Estadio De Beisbol Beto Avila","/api/v1/venues/3929","/api/v1/game/588096/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580027,"61067363-5e3c-4946-b4f7-deb2dde69ff2","/api/v1.1/game/580027/feed/live","R","2019","2019-07-21T00:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-580027-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,25,40,60,".400",235,"Memphis Redbirds","/api/v1/teams/235",6,TRUE,FALSE,25,46,54,".460",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/580027/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579817,"bf21df3e-cd6f-4c45-b7e4-0cdd5d34f7be","/api/v1.1/game/579817/feed/live","R","2019","2019-07-21T00:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-579817-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,25,55,45,".550",451,"Iowa Cubs","/api/v1/teams/451",7,TRUE,FALSE,25,42,58,".420",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579817/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579397,"2bd3e4fc-d937-4c5a-a610-2b79f1c76a73","/api/v1.1/game/579397/feed/live","R","2019","2019-07-21T00:35:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-579397-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,25,61,39,".610",4904,"El Paso Chihuahuas","/api/v1/teams/4904",9,FALSE,FALSE,25,43,57,".430",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/579397/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580308,"f09650d0-87d9-44fe-b10d-f2f0f37e5804","/api/v1.1/game/580308/feed/live","R","2019","2019-07-21T01:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-580308-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,25,58,42,".580",400,"Las Vegas Aviators","/api/v1/teams/400",5,FALSE,FALSE,25,42,58,".420",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/580308/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580448,"2ea5d133-f1aa-4cef-acb2-d1fee0e634b4","/api/v1.1/game/580448/feed/live","R","2019","2019-07-21T02:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-580448-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,25,53,47,".530",105,"Sacramento River Cats","/api/v1/teams/105",4,FALSE,FALSE,25,48,52,".480",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580448/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580098,"584a3828-b432-43c1-a83f-64aac2b7886e","/api/v1.1/game/580098/feed/live","R","2019","2019-07-21T02:05:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-580098-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,25,51,49,".510",259,"Fresno Grizzlies","/api/v1/teams/259",2,FALSE,FALSE,25,42,58,".420",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/580098/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588161,"97a92a40-724b-4f63-a763-e9fa32d1eb67","/api/v1.1/game/588161/feed/live","R","2019","2019-07-21T02:35:00Z","2019-07-20",FALSE,1,TRUE,"N","Y","N","44-588161-2019-07-20","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,26,47,39,".547",536,"Tecos de los Dos Laredos","/api/v1/teams/536",4,FALSE,FALSE,27,57,29,".663",5010,"Toros de Tijuana","/api/v1/teams/5010",2957,"Estadio Chevron","/api/v1/venues/2957","/api/v1/game/588161/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587374,"93e488d7-55b8-4eef-8e41-1f8a7982063e","/api/v1.1/game/587374/feed/live","R","2019","2019-07-20T21:20:00Z","2019-07-21",NA,2,TRUE,"Y","Y","N","44-587374-2019-07-20","2019","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",TRUE,"F",NA,NA,FALSE,28,49,38,".563",579,"Guerreros de Oaxaca","/api/v1/teams/579",NA,NA,FALSE,26,34,52,".395",434,"Bravos de Leon","/api/v1/teams/434",5320,"Parque Domingo Santana","/api/v1/venues/5320","/api/v1/game/587374/content",NA,"2019-07-21T18:20:00Z","2019-07-21","Rain",NA,NA,NA,NA,NA,NA
575345,"5d16fbec-50d6-45d3-a891-673f58deeb61","/api/v1.1/game/575345/feed/live","R","2019","2019-07-21T17:05:00Z","2019-07-21",FALSE,1,TRUE,"N","Y","N","44-575345-2019-07-21","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,31,59,40,".596",445,"Columbus Clippers","/api/v1/teams/445",3,FALSE,FALSE,31,52,48,".520",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575345/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575770,"b13a9145-a602-48a8-af0f-7febfb1fca15","/api/v1.1/game/575770/feed/live","R","2019","2019-07-21T17:05:00Z","2019-07-21",FALSE,1,TRUE,"N","Y","N","44-575770-2019-07-21","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,31,39,61,".390",416,"Louisville Bats","/api/v1/teams/416",4,FALSE,FALSE,30,57,43,".570",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2797,"PNC Field","/api/v1/venues/2797","/api/v1/game/575770/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575842,"5126761a-bbbb-4348-8861-cfcac57e8508","/api/v1.1/game/575842/feed/live","R","2019","2019-07-21T17:05:00Z","2019-07-21",FALSE,1,TRUE,"N","Y","N","44-575842-2019-07-21","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,32,53,47,".530",494,"Charlotte Knights","/api/v1/teams/494",3,TRUE,FALSE,31,41,58,".414",533,"Pawtucket Red Sox","/api/v1/teams/533",2808,"McCoy Stadium","/api/v1/venues/2808","/api/v1/game/575842/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
