"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
645994,"ad58fa7a-5377-4fd0-885f-56b16204b1cc","/api/v1.1/game/645994/feed/live","R","2021","2021-07-15T22:35:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-645994-2021-07-15","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,11,40,21,".656",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",3,FALSE,FALSE,11,35,27,".565",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/645994/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646262,"19342d09-7718-474a-bbff-f44914accfa4","/api/v1.1/game/646262/feed/live","R","2021","2021-07-15T22:35:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-646262-2021-07-15","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",12,FALSE,FALSE,11,26,36,".419",534,"Rochester Red Wings","/api/v1/teams/534",14,TRUE,FALSE,11,22,41,".349",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646262/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650023,"0e6ccc63-a170-4604-82e6-74a83dfd2b57","/api/v1.1/game/650023/feed/live","R","2021","2021-07-15T22:35:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-650023-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,11,32,29,".525",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",6,FALSE,FALSE,11,42,19,".689",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650023/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
642920,"c0403968-72a0-4ca4-ad9f-5faf27659243","/api/v1.1/game/642920/feed/live","R","2021","2021-07-15T23:00:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-642920-2021-07-15","2021","night",9,FALSE,NA,6,3,"Regular Season","S","N","Normal Game","in Trenton, NJ","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,26,36,".419",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",6,TRUE,FALSE,11,36,24,".600",422,"Buffalo Bisons","/api/v1/teams/422",2842,"Trenton Thunder Ballpark","/api/v1/venues/2842","/api/v1/game/642920/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650190,"6d4f77c5-c7f5-46ab-b293-57b8dc41ffec","/api/v1.1/game/650190/feed/live","R","2021","2021-07-15T23:04:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-650190-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,11,29,34,".460",431,"Gwinnett Stripers","/api/v1/teams/431",10,FALSE,FALSE,11,25,36,".410",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650190/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646243,"0124768e-3951-44b1-a994-06fc105bb957","/api/v1.1/game/646243/feed/live","R","2021","2021-07-15T23:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-646243-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,11,25,36,".410",451,"Iowa Cubs","/api/v1/teams/451",0,FALSE,FALSE,11,34,27,".557",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646243/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
649952,"8a4a2df0-a340-4af6-941a-bdc693ba80fd","/api/v1.1/game/649952/feed/live","R","2021","2021-07-15T23:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-649952-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Completed Early","FR",FALSE,"F",3,FALSE,FALSE,11,38,23,".623",541,"Omaha Storm Chasers","/api/v1/teams/541",4,TRUE,FALSE,11,31,30,".508",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/649952/content",NA,NA,"Rain",NA,NA,NA,NA,NA,NA
647176,"7952b904-b573-4c7d-8929-5cac1ea9bc5c","/api/v1.1/game/647176/feed/live","R","2021","2021-07-16T00:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-647176-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,11,24,37,".393",416,"Louisville Bats","/api/v1/teams/416",5,TRUE,FALSE,11,40,22,".645",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647176/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646447,"cd2ef7cf-115d-4fa5-8454-bc7c72889ec5","/api/v1.1/game/646447/feed/live","R","2021","2021-07-16T00:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-646447-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,27,34,".443",445,"Columbus Clippers","/api/v1/teams/445",9,TRUE,FALSE,11,32,31,".508",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645522,"3fa94511-5b9d-4323-9486-0d3d93a1dafd","/api/v1.1/game/645522/feed/live","R","2021","2021-07-16T00:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-645522-2021-07-15","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,11,38,23,".623",2310,"Reno Aces","/api/v1/teams/2310",6,TRUE,FALSE,11,33,28,".541",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/645522/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647333,"2968634a-e1e2-488f-899d-eb272c4c3e1b","/api/v1.1/game/647333/feed/live","R","2021","2021-07-16T00:10:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-647333-2021-07-15","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,11,24,35,".407",568,"Norfolk Tides","/api/v1/teams/568",8,TRUE,FALSE,11,26,36,".419",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647333/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645897,"5cdfd10f-7833-4e06-9f13-4f7b40f27f23","/api/v1.1/game/645897/feed/live","R","2021","2021-07-16T00:35:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-645897-2021-07-15","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,34,26,".567",5434,"Sugar Land Skeeters","/api/v1/teams/5434",8,TRUE,FALSE,11,26,35,".426",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/645897/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644595,"ef688bf4-cc9f-410a-ac80-f2f996d6c6fc","/api/v1.1/game/644595/feed/live","R","2021","2021-07-16T01:05:00Z","2021-07-15",FALSE,1,TRUE,"Y","Y","N","44-644595-2021-07-15","2021","night",7,FALSE,NA,7,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,11,30,30,".500",561,"Salt Lake Bees","/api/v1/teams/561",2,FALSE,FALSE,11,31,28,".525",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644595/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644669,"f00c74b1-fe7d-40a3-be52-b08905e9f56b","/api/v1.1/game/644669/feed/live","R","2021","2021-07-16T01:10:00Z","2021-07-15",FALSE,2,TRUE,"Y","Y","N","44-644669-2021-07-15","2021","night",7,FALSE,NA,7,2,"Regular Season","S","N","Normal Game","Makeup of 6/6 PPD","Final","F","Final","F",TRUE,"F",1,FALSE,FALSE,11,30,31,".492",561,"Salt Lake Bees","/api/v1/teams/561",3,TRUE,FALSE,11,32,28,".533",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644669/content",NA,NA,NA,"2021-06-06T20:35:00Z","2021-06-06",NA,NA,NA,NA
645059,"8e49ddcb-b1b8-4d69-bdfb-62b6c9882d11","/api/v1.1/game/645059/feed/live","R","2021","2021-07-16T02:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-645059-2021-07-15","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,11,29,32,".475",102,"Round Rock Express","/api/v1/teams/102",1,FALSE,FALSE,11,26,34,".433",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/645059/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645553,"f3957366-8963-4d5c-bdfb-11991f0a1391","/api/v1.1/game/645553/feed/live","R","2021","2021-07-16T02:05:00Z","2021-07-15",FALSE,1,TRUE,"N","Y","N","44-645553-2021-07-15","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,11,25,35,".417",4904,"El Paso Chihuahuas","/api/v1/teams/4904",5,TRUE,FALSE,11,30,31,".492",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645553/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646009,"b4ab7be1-9233-4d43-95f6-e39c7a99741a","/api/v1.1/game/646009/feed/live","R","2021","2021-07-16T22:35:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-646009-2021-07-16","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,11,41,21,".661",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2,FALSE,FALSE,11,35,28,".556",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646009/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646260,"e66169e5-aa32-4336-9a51-b8f7c5f329e4","/api/v1.1/game/646260/feed/live","R","2021","2021-07-16T22:35:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-646260-2021-07-16","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,11,26,37,".413",534,"Rochester Red Wings","/api/v1/teams/534",13,TRUE,FALSE,11,23,41,".359",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646260/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650011,"762459ae-d575-4b49-b127-628513c6f178","/api/v1.1/game/650011/feed/live","R","2021","2021-07-16T22:35:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-650011-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,11,33,29,".532",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",4,FALSE,FALSE,11,42,20,".677",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650011/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
642919,"450ef62a-ae98-4a3a-afd5-8aa60a76bdc7","/api/v1.1/game/642919/feed/live","R","2021","2021-07-16T23:00:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-642919-2021-07-16","2021","night",9,FALSE,NA,6,4,"Regular Season","S","N","Normal Game","in Trenton, NJ","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,11,26,37,".413",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",4,TRUE,FALSE,11,37,24,".607",422,"Buffalo Bisons","/api/v1/teams/422",2842,"Trenton Thunder Ballpark","/api/v1/venues/2842","/api/v1/game/642919/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650189,"e940bf2f-f8c2-41de-8564-9f77223dca25","/api/v1.1/game/650189/feed/live","R","2021","2021-07-16T23:04:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-650189-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,11,30,34,".469",431,"Gwinnett Stripers","/api/v1/teams/431",3,FALSE,FALSE,11,25,37,".403",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650189/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646219,"7f15cbed-b475-4ca1-a191-0a8cabdee059","/api/v1.1/game/646219/feed/live","R","2021","2021-07-16T23:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-646219-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,11,25,37,".403",451,"Iowa Cubs","/api/v1/teams/451",5,TRUE,FALSE,11,35,27,".565",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646219/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647174,"447b28a2-62f7-436c-a8fe-3be68bcab6c8","/api/v1.1/game/647174/feed/live","R","2021","2021-07-17T00:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-647174-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,11,25,37,".403",416,"Louisville Bats","/api/v1/teams/416",1,FALSE,FALSE,11,40,23,".635",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647174/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646444,"a40bda92-2c19-478a-9706-8e773ab0fb71","/api/v1.1/game/646444/feed/live","R","2021","2021-07-17T00:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-646444-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,11,28,34,".452",445,"Columbus Clippers","/api/v1/teams/445",3,FALSE,FALSE,11,32,32,".500",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646444/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645516,"33d1c40b-4b45-4869-bc03-af05cec362a6","/api/v1.1/game/645516/feed/live","R","2021","2021-07-17T00:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-645516-2021-07-16","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,11,39,23,".629",2310,"Reno Aces","/api/v1/teams/2310",3,FALSE,FALSE,11,33,29,".532",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/645516/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647332,"8789b353-dd14-4729-81b8-9f519193f2ba","/api/v1.1/game/647332/feed/live","R","2021","2021-07-17T00:10:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-647332-2021-07-16","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,24,36,".400",568,"Norfolk Tides","/api/v1/teams/568",6,TRUE,FALSE,11,27,36,".429",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647332/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645894,"68a0c69e-bbfa-4d6c-93e9-7861be28130b","/api/v1.1/game/645894/feed/live","R","2021","2021-07-17T00:35:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-645894-2021-07-16","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,11,35,26,".574",5434,"Sugar Land Skeeters","/api/v1/teams/5434",2,FALSE,FALSE,11,26,36,".419",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/645894/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645056,"c6084229-2d12-47b3-9669-7181dfb09692","/api/v1.1/game/645056/feed/live","R","2021","2021-07-17T02:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-645056-2021-07-16","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,11,30,32,".484",102,"Round Rock Express","/api/v1/teams/102",6,FALSE,FALSE,11,26,35,".426",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/645056/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644592,"7a63558f-fdfb-4692-9630-a581caddc8c7","/api/v1.1/game/644592/feed/live","R","2021","2021-07-17T02:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-644592-2021-07-16","2021","night",9,FALSE,120,7,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,11,30,32,".484",561,"Salt Lake Bees","/api/v1/teams/561",10,TRUE,FALSE,11,33,28,".541",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644592/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645551,"46ea86ff-8614-4975-b31f-c91572bc0faa","/api/v1.1/game/645551/feed/live","R","2021","2021-07-17T02:05:00Z","2021-07-16",FALSE,1,TRUE,"N","Y","N","44-645551-2021-07-16","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,25,36,".410",4904,"El Paso Chihuahuas","/api/v1/teams/4904",9,TRUE,FALSE,11,31,31,".500",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645551/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
649872,"973f3838-429e-48c9-a2b4-a823f3403ed1","/api/v1.1/game/649872/feed/live","R","2021","2021-07-16T23:05:00Z","2021-07-17",NA,1,TRUE,"N","Y","N","44-649872-2021-07-16","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,11,39,23,".629",541,"Omaha Storm Chasers","/api/v1/teams/541",NA,NA,FALSE,11,31,31,".500",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/649872/content","2021-07-17T21:40:00Z","2021-07-17","Rain",NA,NA,NA,NA,NA,NA
646008,"6fd41016-bc20-4aab-baa2-5d496062f53b","/api/v1.1/game/646008/feed/live","R","2021","2021-07-17T20:05:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-646008-2021-07-17","2021","day",9,FALSE,NA,7,6,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,11,42,21,".667",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",4,FALSE,FALSE,11,35,29,".547",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646008/content",NA,NA,NA,NA,NA,"2021-08-17T20:35:00Z","2021-08-17",NA,NA
649950,"ab5f6c7c-426c-49d7-a0f0-09476e871c70","/api/v1.1/game/649950/feed/live","R","2021","2021-07-17T21:35:00Z","2021-07-17",FALSE,1,TRUE,"Y","Y","N","44-649950-2021-07-17","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,11,39,23,".629",541,"Omaha Storm Chasers","/api/v1/teams/541",1,FALSE,FALSE,11,31,31,".500",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/649950/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
649872,"973f3838-429e-48c9-a2b4-a823f3403ed1","/api/v1.1/game/649872/feed/live","R","2021","2021-07-17T21:40:00Z","2021-07-17",FALSE,2,TRUE,"Y","Y","N","44-649872-2021-07-17","2021","night",7,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","Makeup of 7/16 PPD","Final","F","Final","F",TRUE,"F",4,TRUE,FALSE,11,40,23,".635",541,"Omaha Storm Chasers","/api/v1/teams/541",3,FALSE,FALSE,11,31,32,".492",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/649872/content",NA,NA,NA,"2021-07-16T23:05:00Z","2021-07-16",NA,NA,NA,NA
642918,"b84d88ee-5b28-4654-b4bd-b1d7bf997902","/api/v1.1/game/642918/feed/live","R","2021","2021-07-17T22:30:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-642918-2021-07-17","2021","night",9,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","in Trenton, NJ","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,11,27,37,".422",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",2,FALSE,FALSE,11,37,25,".597",422,"Buffalo Bisons","/api/v1/teams/422",2842,"Trenton Thunder Ballpark","/api/v1/venues/2842","/api/v1/game/642918/content",NA,NA,NA,NA,NA,"2021-07-18T17:00:00Z","2021-07-18",NA,NA
650012,"1cb693c7-36e9-4660-9bb8-a51608a6e71a","/api/v1.1/game/650012/feed/live","R","2021","2021-07-17T22:35:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-650012-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,33,30,".524",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",9,TRUE,FALSE,11,43,20,".683",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650012/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650187,"bf141eec-9caf-4200-867b-9511e7ae4a5b","/api/v1.1/game/650187/feed/live","R","2021","2021-07-17T23:04:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-650187-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,11,31,34,".477",431,"Gwinnett Stripers","/api/v1/teams/431",3,FALSE,FALSE,11,25,38,".397",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650187/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646218,"2e6abb5d-ce3e-4db8-9cd6-3d6218828d07","/api/v1.1/game/646218/feed/live","R","2021","2021-07-17T23:05:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-646218-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,11,26,37,".413",451,"Iowa Cubs","/api/v1/teams/451",2,FALSE,FALSE,11,35,28,".556",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646218/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647316,"2081785e-e0fc-4133-908b-54c353891fd7","/api/v1.1/game/647316/feed/live","R","2021","2021-07-17T23:35:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-647316-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,11,24,37,".393",568,"Norfolk Tides","/api/v1/teams/568",9,TRUE,FALSE,11,28,36,".438",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647316/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647156,"50364848-bd4b-48e0-acaf-fc87e64d436b","/api/v1.1/game/647156/feed/live","R","2021","2021-07-18T00:05:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-647156-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,11,26,37,".413",416,"Louisville Bats","/api/v1/teams/416",0,FALSE,FALSE,11,40,24,".625",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647156/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646442,"b5e18be0-053b-4701-a501-3e273ee94c75","/api/v1.1/game/646442/feed/live","R","2021","2021-07-18T00:05:00Z","2021-07-17",FALSE,1,TRUE,"N","Y","N","44-646442-2021-07-17","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,11,28,35,".444",445,"Columbus Clippers","/api/v1/teams/445",8,TRUE,FALSE,11,33,32,".508",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646442/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
