game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,description,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
645305,2fb439e4-785f-4e81-b772-ad1142539372,/api/v1.1/game/645305/feed/live,R,2021,2021-08-06T01:35:00Z,2021-08-05,False,1,True,N,Y,N,44-645305-2021-08-05,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,13.0,True,False,14.0,44,35,0.557,529,Tacoma Rainiers,/api/v1/teams/529,0.0,False,False,14.0,48,31,0.608,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645305/content,,,,,,,,,,2021-08-05,Thursday,True
645604,b2019c6d-0fe1-46d9-be6f-8e5d2efd1065,/api/v1.1/game/645604/feed/live,R,2021,2021-08-06T02:05:00Z,2021-08-05,False,1,True,N,Y,N,44-645604-2021-08-05,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,14.0,36,43,0.456,561,Salt Lake Bees,/api/v1/teams/561,7.0,True,False,14.0,40,39,0.506,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645604/content,,,,,,,,,,2021-08-05,Thursday,True
644978,9cb26e66-650e-42d7-9c28-912df1dbef3f,/api/v1.1/game/644978/feed/live,R,2021,2021-08-06T02:05:00Z,2021-08-05,False,1,True,N,Y,N,44-644978-2021-08-05,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,14.0,32,47,0.405,4904,El Paso Chihuahuas,/api/v1/teams/4904,9.0,True,False,14.0,34,45,0.43,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/644978/content,,,,,,,,,,2021-08-05,Thursday,True
650049,f638ee81-510e-4f4a-9a90-c2d8db725009,/api/v1.1/game/650049/feed/live,R,2021,2021-08-06T22:35:00Z,2021-08-06,False,1,True,N,Y,N,44-650049-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Completed Early,FO,False,F,3.0,False,False,14.0,40,42,0.488,235,Memphis Redbirds,/api/v1/teams/235,16.0,True,False,14.0,53,28,0.654,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/650049/content,,,,,,,,,,2021-08-06,Friday,False
649997,7985a9a2-9fe2-4db8-ae8f-9a7dad8251f1,/api/v1.1/game/649997/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-649997-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,14.0,29,52,0.358,494,Charlotte Knights,/api/v1/teams/494,4.0,True,False,14.0,44,38,0.537,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/649997/content,,,,,,,,,,2021-08-06,Friday,False
646577,5bba9285-dc54-47b1-85ca-af7ecae59cdf,/api/v1.1/game/646577/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-646577-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,14.0,44,37,0.543,533,Worcester Red Sox,/api/v1/teams/533,3.0,False,False,14.0,49,29,0.628,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/646577/content,,,,,,,,,,2021-08-06,Friday,False
650118,246ef5e2-1ea5-4c61-be67-98a63e4c85fc,/api/v1.1/game/650118/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-650118-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,14.0,46,34,0.575,541,Omaha Storm Chasers,/api/v1/teams/541,5.0,True,False,14.0,36,44,0.45,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/650118/content,,,,,,,,,,2021-08-06,Friday,False
646756,cc33e6b8-413c-4c20-891b-722bb1df43a9,/api/v1.1/game/646756/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-646756-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,True,False,14.0,28,52,0.35,552,Syracuse Mets,/api/v1/teams/552,1.0,False,False,14.0,32,45,0.416,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/646756/content,,,,,,,,,,2021-08-06,Friday,False
647640,a345f157-5eea-499c-a8da-429e0b3c3236,/api/v1.1/game/647640/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-647640-2021-08-06,2021,night,9,False,120.0,7.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,14.0,31,48,0.392,568,Norfolk Tides,/api/v1/teams/568,3.0,True,False,14.0,46,35,0.568,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647640/content,,,,,,,,,,2021-08-06,Friday,False
647723,7eca4118-dbf6-4785-81b4-7bee03a0c527,/api/v1.1/game/647723/feed/live,R,2021,2021-08-06T23:05:00Z,2021-08-06,False,1,True,N,Y,N,44-647723-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,False,False,14.0,47,32,0.595,422,Buffalo Bisons,/api/v1/teams/422,10.0,True,False,14.0,37,42,0.468,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/647723/content,,,,,,,,,,2021-08-06,Friday,False
647135,326ac0fc-5e78-4123-8ce2-dd519a2e0c57,/api/v1.1/game/647135/feed/live,R,2021,2021-08-07T00:05:00Z,2021-08-06,False,1,True,N,Y,N,44-647135-2021-08-06,2021,night,9,False,120.0,7.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,True,False,14.0,46,35,0.568,512,Toledo Mud Hens,/api/v1/teams/512,9.0,False,False,14.0,47,35,0.573,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/647135/content,,,,,,,,,,2021-08-06,Friday,False
646406,b725771f-2859-4c7e-9f3b-60c5be36eb5b,/api/v1.1/game/646406/feed/live,R,2021,2021-08-07T00:05:00Z,2021-08-06,False,1,True,N,Y,N,44-646406-2021-08-06,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0.0,False,False,14.0,31,50,0.383,416,Louisville Bats,/api/v1/teams/416,1.0,True,False,14.0,44,38,0.537,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646406/content,,,,,,,,,,2021-08-06,Friday,False
645128,150f015c-8be5-4917-80b8-f69bb861239e,/api/v1.1/game/645128/feed/live,R,2021,2021-08-07T00:05:00Z,2021-08-06,False,1,True,N,Y,N,44-645128-2021-08-06,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,14.0,46,34,0.575,5434,Sugar Land Skeeters,/api/v1/teams/5434,4.0,True,False,14.0,38,42,0.475,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645128/content,,,,,,,,,,2021-08-06,Friday,False
649636,f2c39c67-8b28-4878-bed0-b03b9a6a7c37,/api/v1.1/game/649636/feed/live,R,2021,2021-08-07T00:08:00Z,2021-08-06,False,1,True,N,Y,N,44-649636-2021-08-06,2021,night,9,False,120.0,7.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,14.0,39,42,0.481,484,Indianapolis Indians,/api/v1/teams/484,8.0,False,False,14.0,35,46,0.432,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649636/content,,,,,,,,,,2021-08-06,Friday,False
645820,01385286-cb87-418d-9c11-14d1a22ceb32,/api/v1.1/game/645820/feed/live,R,2021,2021-08-07T00:35:00Z,2021-08-06,False,1,True,N,Y,N,44-645820-2021-08-06,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,14.0,41,39,0.513,238,Oklahoma City Dodgers,/api/v1/teams/238,3.0,True,False,14.0,38,42,0.475,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/645820/content,,,,,,,,,,2021-08-06,Friday,False
645303,2fac6944-dc30-4d92-abc8-826467dd99f5,/api/v1.1/game/645303/feed/live,R,2021,2021-08-07T01:35:00Z,2021-08-06,False,1,True,N,Y,N,44-645303-2021-08-06,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,True,False,14.0,45,35,0.563,529,Tacoma Rainiers,/api/v1/teams/529,9.0,False,False,14.0,48,32,0.6,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645303/content,,,,,,,,,,2021-08-06,Friday,False
645602,c562a62e-8e07-4b3e-a3d5-5fec0dacdc2b,/api/v1.1/game/645602/feed/live,R,2021,2021-08-07T02:05:00Z,2021-08-06,False,1,True,N,Y,N,44-645602-2021-08-06,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,14.0,37,43,0.463,561,Salt Lake Bees,/api/v1/teams/561,2.0,False,False,14.0,40,40,0.5,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645602/content,,,,,,,,,,2021-08-06,Friday,False
644976,0b272f52-61ee-45dd-a37e-496c70d11e00,/api/v1.1/game/644976/feed/live,R,2021,2021-08-07T02:05:00Z,2021-08-06,False,1,True,N,Y,N,44-644976-2021-08-06,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,14.0,32,48,0.4,4904,El Paso Chihuahuas,/api/v1/teams/4904,4.0,True,False,14.0,35,45,0.438,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/644976/content,,,,,,,,,,2021-08-06,Friday,False
646526,0f830844-71fe-4455-82d2-4074de6225df,/api/v1.1/game/646526/feed/live,R,2021,2021-08-07T22:05:00Z,2021-08-07,False,1,True,N,Y,N,44-646526-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,True,False,14.0,45,37,0.549,533,Worcester Red Sox,/api/v1/teams/533,1.0,False,False,14.0,49,30,0.62,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/646526/content,,,,,,,,,,2021-08-07,Saturday,False
650045,081f6485-b0ce-420a-adc8-9a39d11af364,/api/v1.1/game/650045/feed/live,R,2021,2021-08-07T22:35:00Z,2021-08-07,False,1,True,N,Y,N,44-650045-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,14.0,40,43,0.482,235,Memphis Redbirds,/api/v1/teams/235,11.0,True,False,14.0,54,28,0.659,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/650045/content,,,,,,,,,,2021-08-07,Saturday,False
647639,7a4918c4-4aac-4d42-8ad6-80265e546cb7,/api/v1.1/game/647639/feed/live,R,2021,2021-08-07T22:35:00Z,2021-08-07,False,1,True,N,Y,N,44-647639-2021-08-07,2021,night,9,False,120.0,7.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,14.0,32,48,0.4,568,Norfolk Tides,/api/v1/teams/568,2.0,False,False,14.0,46,36,0.561,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647639/content,,,,,,,,,,2021-08-07,Saturday,False
647722,05b92d55-dcff-461a-8eba-a8548de26c5d,/api/v1.1/game/647722/feed/live,R,2021,2021-08-07T22:35:00Z,2021-08-07,False,1,True,N,Y,N,44-647722-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,True,False,14.0,48,32,0.6,422,Buffalo Bisons,/api/v1/teams/422,3.0,False,False,14.0,37,43,0.463,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/647722/content,,,,,,,,,,2021-08-07,Saturday,False
650117,3e9d1785-caae-48f3-b26f-5b1431b508ae,/api/v1.1/game/650117/feed/live,R,2021,2021-08-07T23:05:00Z,2021-08-07,False,1,True,N,Y,N,44-650117-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,13.0,True,False,14.0,47,34,0.58,541,Omaha Storm Chasers,/api/v1/teams/541,10.0,False,False,14.0,36,45,0.444,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/650117/content,,,,,,,,,,2021-08-07,Saturday,False
646755,9c939a5f-7395-4842-aca8-92fc8f1ff92c,/api/v1.1/game/646755/feed/live,R,2021,2021-08-07T23:05:00Z,2021-08-07,False,1,True,N,Y,N,44-646755-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,True,False,14.0,29,52,0.358,552,Syracuse Mets,/api/v1/teams/552,1.0,False,False,14.0,32,46,0.41,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/646755/content,,,,,,,,,,2021-08-07,Saturday,False
647129,ca3abcd2-eb2a-4cc8-8dd1-723e45341d3f,/api/v1.1/game/647129/feed/live,R,2021,2021-08-08T00:05:00Z,2021-08-07,False,1,True,N,Y,N,44-647129-2021-08-07,2021,night,9,False,120.0,7.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,14.0,46,36,0.561,512,Toledo Mud Hens,/api/v1/teams/512,11.0,True,False,14.0,48,35,0.578,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/647129/content,,,,,,,,,,2021-08-07,Saturday,False
646409,8fcae112-bd7b-4296-9ee4-04301d845ea4,/api/v1.1/game/646409/feed/live,R,2021,2021-08-08T00:05:00Z,2021-08-07,False,1,True,N,Y,N,44-646409-2021-08-07,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,14.0,31,51,0.378,416,Louisville Bats,/api/v1/teams/416,4.0,True,False,14.0,45,38,0.542,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646409/content,,,,,,,,,,2021-08-07,Saturday,False
645136,b207557d-a49a-4d80-bc49-9b3fc6bf3790,/api/v1.1/game/645136/feed/live,R,2021,2021-08-08T00:05:00Z,2021-08-07,False,1,True,N,Y,N,44-645136-2021-08-07,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,14.0,47,34,0.58,5434,Sugar Land Skeeters,/api/v1/teams/5434,3.0,False,False,14.0,38,43,0.469,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645136/content,,,,,,,,,,2021-08-07,Saturday,False
649639,818056ec-1b5c-4424-98c5-0e34794ac365,/api/v1.1/game/649639/feed/live,R,2021,2021-08-08T00:08:00Z,2021-08-07,False,1,True,N,Y,N,44-649639-2021-08-07,2021,night,9,False,120.0,7.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,13.0,True,False,14.0,40,42,0.488,484,Indianapolis Indians,/api/v1/teams/484,1.0,False,False,14.0,35,47,0.427,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649639/content,,,,,,,,,,2021-08-07,Saturday,False
645819,6ce9e76e-e407-4c6e-8348-992be938b43d,/api/v1.1/game/645819/feed/live,R,2021,2021-08-08T00:35:00Z,2021-08-07,False,1,True,N,Y,N,44-645819-2021-08-07,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,14.0,42,39,0.519,238,Oklahoma City Dodgers,/api/v1/teams/238,4.0,False,False,14.0,38,43,0.469,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/645819/content,,,,,,,,,,2021-08-07,Saturday,False
645296,00a8dc79-1db2-4222-9461-33b953c3ce03,/api/v1.1/game/645296/feed/live,R,2021,2021-08-08T01:35:00Z,2021-08-07,False,1,True,N,Y,N,44-645296-2021-08-07,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,14.0,46,35,0.568,529,Tacoma Rainiers,/api/v1/teams/529,7.0,False,False,14.0,48,33,0.593,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645296/content,,,,,,,,,,2021-08-07,Saturday,False
645622,1e306cd8-c243-4c44-b20a-326243f9e49d,/api/v1.1/game/645622/feed/live,R,2021,2021-08-08T02:05:00Z,2021-08-07,False,1,True,N,Y,N,44-645622-2021-08-07,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,14.0,38,43,0.469,561,Salt Lake Bees,/api/v1/teams/561,2.0,False,False,14.0,40,41,0.494,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645622/content,,,,,,,,,,2021-08-07,Saturday,False
644974,7a1956c2-7c30-4702-b904-f27d87fe49ec,/api/v1.1/game/644974/feed/live,R,2021,2021-08-08T02:05:00Z,2021-08-07,False,1,True,N,Y,N,44-644974-2021-08-07,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,14.0,32,49,0.395,4904,El Paso Chihuahuas,/api/v1/teams/4904,6.0,True,False,14.0,36,45,0.444,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/644974/content,,,,,,,,,,2021-08-07,Saturday,False
649998,54caec65-1be3-4d9c-a5ac-0ef0403a0054,/api/v1.1/game/649998/feed/live,R,2021,2021-08-07T22:05:00Z,2021-08-08,,1,True,N,Y,N,44-649998-2021-08-07,2021,night,7,False,,6.0,5.0,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,14.0,29,53,0.354,494,Charlotte Knights,/api/v1/teams/494,,,False,14.0,45,38,0.542,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/649998/content,2021-08-08T16:10:00Z,2021-08-08,Rain,,,,,,,2021-08-08,Sunday,False
649986,f7347d63-1556-4670-bc12-f3db7833c380,/api/v1.1/game/649986/feed/live,R,2021,2021-08-08T16:05:00Z,2021-08-08,False,1,True,Y,Y,N,44-649986-2021-08-08,2021,day,7,False,,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,14.0,29,53,0.354,494,Charlotte Knights,/api/v1/teams/494,4.0,True,False,14.0,45,38,0.542,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/649986/content,,,,,,,,,,2021-08-08,Sunday,False
649998,54caec65-1be3-4d9c-a5ac-0ef0403a0054,/api/v1.1/game/649998/feed/live,R,2021,2021-08-08T16:10:00Z,2021-08-08,False,2,True,Y,Y,N,44-649998-2021-08-08,2021,day,7,False,,6.0,6.0,Regular Season,S,N,Normal Game,Makeup of 8/7 PPD,Final,F,Final,F,True,F,2.0,False,False,14.0,29,54,0.349,494,Charlotte Knights,/api/v1/teams/494,8.0,True,False,14.0,46,38,0.548,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/649998/content,,,,2021-08-07T22:05:00Z,2021-08-07,,,,,2021-08-08,Sunday,False
646525,5593b069-0ee6-44d8-bcc3-27c25c8599b7,/api/v1.1/game/646525/feed/live,R,2021,2021-08-08T17:05:00Z,2021-08-08,False,1,True,N,Y,N,44-646525-2021-08-08,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,14.0,45,38,0.542,533,Worcester Red Sox,/api/v1/teams/533,4.0,True,False,14.0,50,30,0.625,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/646525/content,,,,,,,,,,2021-08-08,Sunday,False
646691,1c0615d6-ab21-4022-a9ca-cf3634d37897,/api/v1.1/game/646691/feed/live,R,2021,2021-08-08T17:05:00Z,2021-08-08,False,1,True,N,Y,N,44-646691-2021-08-08,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,14.0,29,53,0.354,552,Syracuse Mets,/api/v1/teams/552,7.0,True,False,14.0,33,46,0.418,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/646691/content,,,,,,,,,,2021-08-08,Sunday,False
647718,73d98ac3-8b1d-407c-8ccb-cbb0d114eb50,/api/v1.1/game/647718/feed/live,R,2021,2021-08-08T17:35:00Z,2021-08-08,False,1,True,N,Y,N,44-647718-2021-08-08,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,True,False,14.0,49,32,0.605,422,Buffalo Bisons,/api/v1/teams/422,3.0,False,False,14.0,37,44,0.457,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/647718/content,,,,,,,,,,2021-08-08,Sunday,False
649638,dee371ca-144f-451a-85d9-327c71ab58ff,/api/v1.1/game/649638/feed/live,R,2021,2021-08-08T18:08:00Z,2021-08-08,False,1,True,N,Y,N,44-649638-2021-08-08,2021,day,9,False,120.0,7.0,7.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,14.0,41,42,0.494,484,Indianapolis Indians,/api/v1/teams/484,5.0,False,False,14.0,35,48,0.422,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/649638/content,,,,,,,,,,2021-08-08,Sunday,False
646405,3946ea8b-0869-4973-9599-5f423b2bc76f,/api/v1.1/game/646405/feed/live,R,2021,2021-08-08T19:05:00Z,2021-08-08,False,1,True,N,Y,N,44-646405-2021-08-08,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,14.0,32,51,0.386,416,Louisville Bats,/api/v1/teams/416,3.0,False,False,14.0,45,39,0.536,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646405/content,,,,,,,,,,2021-08-08,Sunday,False
650116,969af9b7-8ef1-44f3-ab9a-62bf25f4171b,/api/v1.1/game/650116/feed/live,R,2021,2021-08-08T20:05:00Z,2021-08-08,False,1,True,N,Y,N,44-650116-2021-08-08,2021,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0.0,False,False,14.0,47,35,0.573,541,Omaha Storm Chasers,/api/v1/teams/541,4.0,True,False,14.0,37,45,0.451,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/650116/content,,,,,,,,,,2021-08-08,Sunday,False
647638,5a6f8c99-25b5-4965-b001-b2b887cc6fa6,/api/v1.1/game/647638/feed/live,R,2021,2021-08-08T20:05:00Z,2021-08-08,False,1,True,Y,Y,N,44-647638-2021-08-08,2021,night,7,False,,7.0,6.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,14.0,32,49,0.395,568,Norfolk Tides,/api/v1/teams/568,6.0,True,False,14.0,47,36,0.566,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647638/content,,,,,,,,,,2021-08-08,Sunday,False
647682,b5c9c030-f10c-4bc8-a578-d1722b435660,/api/v1.1/game/647682/feed/live,R,2021,2021-08-08T20:10:00Z,2021-08-08,False,2,True,Y,Y,N,44-647682-2021-08-08,2021,night,7,False,,7.0,7.0,Regular Season,S,N,Normal Game,Makeup of 8/4 PPD,Final,F,Final,F,True,F,0.0,False,False,14.0,32,50,0.39,568,Norfolk Tides,/api/v1/teams/568,5.0,True,False,14.0,48,36,0.571,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/647682/content,,,,2021-08-04T21:05:00Z,2021-08-04,,,,,2021-08-08,Sunday,False
645300,05a6cc58-5049-4dd3-b2c3-59fbbde61c3c,/api/v1.1/game/645300/feed/live,R,2021,2021-08-08T20:05:00Z,2021-08-08,False,1,True,N,Y,N,44-645300-2021-08-08,2021,day,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,14.0,46,36,0.561,529,Tacoma Rainiers,/api/v1/teams/529,10.0,True,False,14.0,49,33,0.598,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645300/content,,,,,,,,,,2021-08-08,Sunday,False
