game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,description,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
664612,80463b26-3244-4c63-a411-fc713ec94ad9,/api/v1.1/game/664612/feed/live,R,2022,2022-04-07T22:35:00Z,2022-04-08,,1,True,N,Y,N,44-664612-2022-04-07,2022,night,7,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DR,False,F,,,False,1.0,3,0,1.0,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,,,False,1.0,0,3,0.0,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664612/content,2022-04-08T20:10:00Z,2022-04-08,Rain,,,,,,,,2022-04-08,Friday,False
665663,9121e2eb-3e82-4bfb-b1bf-0e99a49bcdd0,/api/v1.1/game/665663/feed/live,R,2022,2022-04-07T23:05:00Z,2022-04-09,,1,True,N,Y,N,44-665663-2022-04-07,2022,night,7,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DI,False,F,,,False,1.0,1,3,0.25,445,Columbus Clippers,/api/v1/teams/445,,,False,1.0,3,1,0.75,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665663/content,2022-04-09T20:15:00Z,2022-04-09,Inclement Weather,,,,,,,,2022-04-09,Saturday,False
664717,bd7f0f32-4e52-486e-a61f-61e4aa088577,/api/v1.1/game/664717/feed/live,R,2022,2022-04-08T20:05:00Z,2022-04-08,False,1,True,Y,Y,N,44-664717-2022-04-08,2022,night,7,False,120.0,5.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,1.0,3,0,1.0,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,6.0,False,False,1.0,0,3,0.0,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664717/content,,,,,,,,,,,2022-04-08,Friday,False
664612,80463b26-3244-4c63-a411-fc713ec94ad9,/api/v1.1/game/664612/feed/live,R,2022,2022-04-08T20:10:00Z,2022-04-08,False,2,True,Y,Y,N,44-664612-2022-04-08,2022,night,7,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,10.0,True,False,1.0,4,0,1.0,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,1.0,False,False,1.0,0,4,0.0,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664612/content,,,,2022-04-07T22:35:00Z,2022-04-07,,,,,,2022-04-08,Friday,False
666391,6f9e8691-39b7-4d35-9d5d-196a5e82eb39,/api/v1.1/game/666391/feed/live,R,2022,2022-04-08T21:30:00Z,2022-04-08,False,1,True,Y,Y,N,44-666391-2022-04-08,2022,night,7,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,1.0,1,2,0.333,451,Iowa Cubs,/api/v1/teams/451,7.0,True,False,1.0,2,1,0.667,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666391/content,,,,,,,,,,,2022-04-08,Friday,False
666407,31ec9979-bb39-4858-b6ae-32cc30e603c5,/api/v1.1/game/666407/feed/live,R,2022,2022-04-08T21:35:00Z,2022-04-08,False,2,True,Y,Y,N,44-666407-2022-04-08,2022,night,7,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,0.0,False,False,1.0,1,3,0.25,451,Iowa Cubs,/api/v1/teams/451,1.0,True,False,1.0,3,1,0.75,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666407/content,,,,2022-04-07T22:05:00Z,2022-04-07,,,,,,2022-04-08,Friday,False
664483,3093e28f-0d4b-42c8-8455-3c7b3a88bf93,/api/v1.1/game/664483/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-664483-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,1.0,3,1,0.75,534,Rochester Red Wings,/api/v1/teams/534,4.0,False,False,1.0,1,3,0.25,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/664483/content,,,,,,,,,,,2022-04-08,Friday,False
666068,c1d6aba7-347a-4377-b3d8-33ff2bc94d08,/api/v1.1/game/666068/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-666068-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,1.0,2,2,0.5,541,Omaha Storm Chasers,/api/v1/teams/541,3.0,True,False,1.0,2,2,0.5,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/666068/content,,,,,,,,,,,2022-04-08,Friday,False
665843,6d40188f-cfff-424e-b9fa-b9574cda8057,/api/v1.1/game/665843/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-665843-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,1.0,3,1,0.75,533,Worcester Red Sox,/api/v1/teams/533,4.0,False,False,1.0,1,3,0.25,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665843/content,,,,,,,,,,,2022-04-08,Friday,False
664321,4bac02e3-9ec7-477a-8140-2b638c940c70,/api/v1.1/game/664321/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-664321-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,2,2,0.5,494,Charlotte Knights,/api/v1/teams/494,12.0,True,False,1.0,2,2,0.5,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/664321/content,,,,,,,,,,,2022-04-08,Friday,False
665681,68a0876a-53a0-40ba-af56-8acb4dfaa381,/api/v1.1/game/665681/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-665681-2022-04-08,2022,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,1.0,1,2,0.333,445,Columbus Clippers,/api/v1/teams/445,3.0,False,False,1.0,2,1,0.667,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665681/content,,,,,,,,,,,2022-04-08,Friday,False
665573,98f5c6d0-26ce-4b8b-bb80-4ed974ecaae4,/api/v1.1/game/665573/feed/live,R,2022,2022-04-08T23:05:00Z,2022-04-08,False,1,True,N,Y,N,44-665573-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,1.0,3,1,0.75,1960,St. Paul Saints,/api/v1/teams/1960,1.0,False,False,1.0,1,3,0.25,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665573/content,,,,,,,,,,,2022-04-08,Friday,False
665520,a36d1bbc-78d2-4bcc-837a-ff4ad348d0d6,/api/v1.1/game/665520/feed/live,R,2022,2022-04-08T23:35:00Z,2022-04-08,False,1,True,N,Y,N,44-665520-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,2,2,0.5,234,Durham Bulls,/api/v1/teams/234,3.0,True,False,1.0,2,2,0.5,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665520/content,,,,,,,,,,,2022-04-08,Friday,False
665327,550880df-865b-4d99-ae9f-3a8edb8c5484,/api/v1.1/game/665327/feed/live,R,2022,2022-04-09T00:05:00Z,2022-04-08,False,1,True,N,E,N,44-665327-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,1.0,1,3,0.25,342,Albuquerque Isotopes,/api/v1/teams/342,8.0,True,False,1.0,3,1,0.75,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/665327/content,,,,,,,,,,,2022-04-08,Friday,False
665542,550afe24-987a-4722-9ede-e34739406a5e,/api/v1.1/game/665542/feed/live,R,2022,2022-04-09T00:05:00Z,2022-04-08,False,1,True,N,Y,N,44-665542-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,1.0,2,2,0.5,431,Gwinnett Stripers,/api/v1/teams/431,4.0,True,False,1.0,2,2,0.5,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/665542/content,,,,,,,,,,,2022-04-08,Friday,False
665106,4eb038c3-addf-4f0b-bc12-70c1bfa880ee,/api/v1.1/game/665106/feed/live,R,2022,2022-04-09T00:05:00Z,2022-04-08,False,1,True,N,E,N,44-665106-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,1.0,3,1,0.75,4904,El Paso Chihuahuas,/api/v1/teams/4904,11.0,True,False,1.0,1,3,0.25,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665106/content,,,,,,,,,,,2022-04-08,Friday,False
665023,90d79753-a414-4289-b6ac-ab6f091141a0,/api/v1.1/game/665023/feed/live,R,2022,2022-04-09T01:45:00Z,2022-04-08,False,1,True,N,E,N,44-665023-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,1.0,0,4,0.0,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,7.0,True,False,1.0,4,0,1.0,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/665023/content,,,,,,,,,,,2022-04-08,Friday,False
665730,49beb365-be10-4a8a-8f5d-4388121bd8ed,/api/v1.1/game/665730/feed/live,R,2022,2022-04-09T02:05:00Z,2022-04-08,False,1,True,N,E,N,44-665730-2022-04-08,2022,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,1.0,3,1,0.75,2310,Reno Aces,/api/v1/teams/2310,1.0,False,False,1.0,1,3,0.25,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665730/content,,,,,,,,,,,2022-04-08,Friday,False
664603,8e067a38-ffc4-493e-a9bb-125091fbdb81,/api/v1.1/game/664603/feed/live,R,2022,2022-04-09T02:05:00Z,2022-04-09,,1,True,N,E,N,44-664603-2022-04-08,2022,night,7,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DG,False,F,,,False,1.0,3,1,0.75,561,Salt Lake Bees,/api/v1/teams/561,,,False,1.0,1,3,0.25,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664603/content,2022-04-09T21:10:00Z,2022-04-09,Wet Grounds,,,,,,,,2022-04-09,Saturday,False
666362,a2bf308e-8ded-48d7-93d9-0b4a3d6034fc,/api/v1.1/game/666362/feed/live,R,2022,2022-04-09T17:05:00Z,2022-04-09,False,1,True,N,Y,N,44-666362-2022-04-09,2022,day,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,1.0,2,3,0.4,451,Iowa Cubs,/api/v1/teams/451,3.0,False,False,1.0,3,2,0.6,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666362/content,,,,,,,,,,,2022-04-09,Saturday,False
665626,de243598-d951-4633-a523-81995374cba7,/api/v1.1/game/665626/feed/live,R,2022,2022-04-09T17:05:00Z,2022-04-09,False,1,True,N,Y,N,44-665626-2022-04-09,2022,day,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,11.0,True,False,1.0,4,1,0.8,1960,St. Paul Saints,/api/v1/teams/1960,1.0,False,False,1.0,1,4,0.2,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665626/content,,,,,,,,,,,2022-04-09,Saturday,False
665612,efb282e1-8f3d-4a58-902e-727caed73748,/api/v1.1/game/665612/feed/live,R,2022,2022-04-09T20:05:00Z,2022-04-09,False,1,True,N,Y,N,44-665612-2022-04-09,2022,day,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,1.0,2,3,0.4,431,Gwinnett Stripers,/api/v1/teams/431,8.0,True,False,1.0,3,2,0.6,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/665612/content,,,,,,,,,,,2022-04-09,Saturday,False
665662,413c56b6-ee72-4f26-beab-8205341b74c6,/api/v1.1/game/665662/feed/live,R,2022,2022-04-09T20:05:00Z,2022-04-09,False,1,True,Y,Y,N,44-665662-2022-04-09,2022,night,7,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,1.0,1,3,0.25,445,Columbus Clippers,/api/v1/teams/445,4.0,True,False,1.0,3,1,0.75,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665662/content,,,,,,,,,,,2022-04-09,Saturday,False
665663,9121e2eb-3e82-4bfb-b1bf-0e99a49bcdd0,/api/v1.1/game/665663/feed/live,R,2022,2022-04-09T20:15:00Z,2022-04-09,False,2,True,Y,Y,N,44-665663-2022-04-09,2022,night,7,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,4.0,True,False,1.0,2,3,0.4,445,Columbus Clippers,/api/v1/teams/445,2.0,False,False,1.0,3,2,0.6,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665663/content,,,,2022-04-07T23:05:00Z,2022-04-07,Makeup of 4/7 PPD,,,,,2022-04-09,Saturday,False
664481,3f2a1b5c-99ad-4329-a6fb-9e37416416b6,/api/v1.1/game/664481/feed/live,R,2022,2022-04-09T21:05:00Z,2022-04-09,False,1,True,N,Y,N,44-664481-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,9.0,True,False,1.0,4,1,0.8,534,Rochester Red Wings,/api/v1/teams/534,0.0,False,False,1.0,1,4,0.2,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/664481/content,,,,,,,,,,,2022-04-09,Saturday,False
664602,ff1ce695-acaa-4c76-8c24-9ef3ff48fae6,/api/v1.1/game/664602/feed/live,R,2022,2022-04-09T21:05:00Z,2022-04-09,False,1,True,Y,E,N,44-664602-2022-04-09,2022,day,7,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,12.0,True,False,1.0,3,1,0.75,561,Salt Lake Bees,/api/v1/teams/561,0.0,False,False,1.0,1,3,0.25,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664602/content,,,,,,,,,,,2022-04-09,Saturday,False
664603,8e067a38-ffc4-493e-a9bb-125091fbdb81,/api/v1.1/game/664603/feed/live,R,2022,2022-04-09T21:10:00Z,2022-04-09,False,2,True,Y,E,N,44-664603-2022-04-09,2022,day,7,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,0.0,False,False,1.0,3,2,0.6,561,Salt Lake Bees,/api/v1/teams/561,1.0,True,False,1.0,2,3,0.4,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664603/content,,,,2022-04-09T02:05:00Z,2022-04-08,,,,,,2022-04-09,Saturday,False
666042,5bf57752-0b99-41c3-88b1-d35e8bf3e224,/api/v1.1/game/666042/feed/live,R,2022,2022-04-09T22:35:00Z,2022-04-09,False,1,True,N,Y,N,44-666042-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,2,3,0.4,541,Omaha Storm Chasers,/api/v1/teams/541,7.0,True,False,1.0,3,2,0.6,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/666042/content,,,,,,,,,,,2022-04-09,Saturday,False
664716,21c43151-1094-4012-a231-3a75d395e29c,/api/v1.1/game/664716/feed/live,R,2022,2022-04-09T22:35:00Z,2022-04-09,False,1,True,N,Y,N,44-664716-2022-04-09,2022,night,9,False,120.0,5.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,1.0,4,1,0.8,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,4.0,True,False,1.0,1,4,0.2,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664716/content,,,,,,,,,,,2022-04-09,Saturday,False
665840,19c722d3-c01b-408d-ac9c-4be9752de729,/api/v1.1/game/665840/feed/live,R,2022,2022-04-09T22:35:00Z,2022-04-09,False,1,True,N,Y,N,44-665840-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,1.0,4,1,0.8,533,Worcester Red Sox,/api/v1/teams/533,1.0,False,False,1.0,1,4,0.2,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665840/content,,,,,,,,,,,2022-04-09,Saturday,False
664355,d0b0e328-302c-422e-9bc5-b4ce0bb6ffd1,/api/v1.1/game/664355/feed/live,R,2022,2022-04-09T22:35:00Z,2022-04-09,False,1,True,N,Y,N,44-664355-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,1.0,2,3,0.4,494,Charlotte Knights,/api/v1/teams/494,7.0,True,False,1.0,3,2,0.6,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/664355/content,,,,,,,,,,,2022-04-09,Saturday,False
665051,e94a477a-4383-47e7-b45d-ccdcbfdf45e6,/api/v1.1/game/665051/feed/live,R,2022,2022-04-09T23:05:00Z,2022-04-09,False,1,True,N,E,N,44-665051-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,3,2,0.6,4904,El Paso Chihuahuas,/api/v1/teams/4904,3.0,True,False,1.0,2,3,0.4,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665051/content,,,,,,,,,,,2022-04-09,Saturday,False
665519,9b96a2b9-2506-4c88-ad68-ad3fdd308ea2,/api/v1.1/game/665519/feed/live,R,2022,2022-04-09T23:35:00Z,2022-04-09,False,1,True,N,Y,N,44-665519-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,2,3,0.4,234,Durham Bulls,/api/v1/teams/234,2.0,True,False,1.0,3,2,0.6,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665519/content,,,,,,,,,,,2022-04-09,Saturday,False
665318,df7d1904-d711-4942-a9e5-45fd03d0e68d,/api/v1.1/game/665318/feed/live,R,2022,2022-04-10T00:05:00Z,2022-04-09,False,1,True,N,E,N,44-665318-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,1.0,1,4,0.2,342,Albuquerque Isotopes,/api/v1/teams/342,12.0,True,False,1.0,4,1,0.8,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/665318/content,,,,,,,,,,,2022-04-09,Saturday,False
664953,e1c972e4-5495-46c6-ba2a-235fa59b595b,/api/v1.1/game/664953/feed/live,R,2022,2022-04-10T01:37:00Z,2022-04-09,False,1,True,N,E,N,44-664953-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,True,False,1.0,1,4,0.2,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,0.0,False,False,1.0,4,1,0.8,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/664953/content,,,,,,,,,,,2022-04-09,Saturday,False
665738,9b23e5f4-ee05-44d4-bcd1-454accb168f2,/api/v1.1/game/665738/feed/live,R,2022,2022-04-10T02:05:00Z,2022-04-09,False,1,True,N,E,N,44-665738-2022-04-09,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,1.0,3,2,0.6,2310,Reno Aces,/api/v1/teams/2310,4.0,True,False,1.0,2,3,0.4,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/665738/content,,,,,,,,,,,2022-04-09,Saturday,False
666414,f78c8d78-0df6-49a3-818f-324e7fd57892,/api/v1.1/game/666414/feed/live,R,2022,2022-04-10T17:05:00Z,2022-04-10,False,1,True,N,Y,N,44-666414-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,2,4,0.333,451,Iowa Cubs,/api/v1/teams/451,2.0,True,False,1.0,4,2,0.667,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666414/content,,,,,,,,,,,2022-04-10,Sunday,False
664354,99f9f01b-017e-4042-b35a-6ef47aa37f83,/api/v1.1/game/664354/feed/live,R,2022,2022-04-10T17:05:00Z,2022-04-10,False,1,True,N,Y,N,44-664354-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,1.0,3,3,0.5,494,Charlotte Knights,/api/v1/teams/494,4.0,False,False,1.0,3,3,0.5,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/664354/content,,,,,,,,,,,2022-04-10,Sunday,False
665572,881f530d-fbf5-41b2-8d91-2784ea85c7b8,/api/v1.1/game/665572/feed/live,R,2022,2022-04-10T17:05:00Z,2022-04-10,False,1,True,N,Y,N,44-665572-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,15.0,True,False,1.0,5,1,0.833,1960,St. Paul Saints,/api/v1/teams/1960,6.0,False,False,1.0,1,5,0.167,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665572/content,,,,,,,,,,,2022-04-10,Sunday,False
666041,8236afe5-f852-4c73-9b78-ae671b851274,/api/v1.1/game/666041/feed/live,R,2022,2022-04-10T17:35:00Z,2022-04-10,False,1,True,N,Y,N,44-666041-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,1.0,2,4,0.333,541,Omaha Storm Chasers,/api/v1/teams/541,7.0,True,False,1.0,4,2,0.667,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/666041/content,,,,,,,,,,,2022-04-10,Sunday,False
665680,3b8ea626-602c-4c4e-b207-dbe31d6e067f,/api/v1.1/game/665680/feed/live,R,2022,2022-04-10T17:35:00Z,2022-04-10,False,1,True,N,Y,N,44-665680-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,12.0,True,False,1.0,3,3,0.5,445,Columbus Clippers,/api/v1/teams/445,1.0,False,False,1.0,3,3,0.5,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665680/content,,,,,,,,,,,2022-04-10,Sunday,False
664515,0c0962e7-41a6-4514-ace7-9d07016fcffa,/api/v1.1/game/664515/feed/live,R,2022,2022-04-10T18:05:00Z,2022-04-10,False,1,True,N,Y,N,44-664515-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,1.0,4,2,0.667,534,Rochester Red Wings,/api/v1/teams/534,2.0,True,False,1.0,2,4,0.333,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/664515/content,,,,,,,,,,,2022-04-10,Sunday,False
665047,4308e1ab-ee10-462d-9c95-f48f498eab48,/api/v1.1/game/665047/feed/live,R,2022,2022-04-10T18:05:00Z,2022-04-10,False,1,True,N,E,N,44-665047-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,1.0,3,3,0.5,4904,El Paso Chihuahuas,/api/v1/teams/4904,3.0,True,False,1.0,3,3,0.5,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665047/content,,,,,,,,,,,2022-04-10,Sunday,False
665341,39eb2684-58cf-4b66-b123-2b06cb24bb74,/api/v1.1/game/665341/feed/live,R,2022,2022-04-10T19:05:00Z,2022-04-10,False,1,True,N,E,N,44-665341-2022-04-10,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,False,False,1.0,1,5,0.167,342,Albuquerque Isotopes,/api/v1/teams/342,12.0,True,False,1.0,5,1,0.833,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/665341/content,,,,,,,,,,,2022-04-10,Sunday,False
